held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,A,Black Basta Ransomware,24,0.18801234387089305,0.4583333333333333,0.11666666666666668,0.22916666666666666
attack_flow,A,CISA AA22-138B VMWare Workspace (Alt),8,0.47888372458517886,1.0,0.275,0.6041666666666666
attack_flow,A,CISA AA22-138B VMWare Workspace (TA1),8,0.2356824851964359,0.625,0.125,0.20833333333333331
attack_flow,A,CISA AA22-138B VMWare Workspace (TA2),10,0.6240870419971362,1.0,0.26,0.55
attack_flow,A,CISA Iranian APT,21,0.3604143316012496,0.9047619047619048,0.2285714285714286,0.44444444444444436
attack_flow,A,Cobalt Kitty Campaign,11,0.22995960528316403,0.5454545454545454,0.16363636363636364,0.36363636363636365
attack_flow,A,Conti CISA Alert,5,0.04692787260227564,0.2,0.04,0.06666666666666667
attack_flow,A,Conti PWC,3,0.07821312100379274,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,A,Conti Ransomware,14,0.25924423791827483,0.6428571428571429,0.14285714285714285,0.32142857142857145
attack_flow,A,DFIR - BumbleBee Round 2,12,0.14724003843377229,0.5,0.11666666666666668,0.20833333333333334
attack_flow,A,Equifax Breach,8,0.09671320180863541,0.25,0.05,0.1875
attack_flow,A,FIN13 Case 1,28,0.09895008419712374,0.2857142857142857,0.0642857142857143,0.1130952380952381
attack_flow,A,FIN13 Case 2,13,0.07195801500737653,0.23076923076923078,0.04615384615384616,0.08974358974358973
attack_flow,A,Gootloader,28,0.14385205204059606,0.39285714285714285,0.07857142857142858,0.22023809523809526
attack_flow,A,Hancitor DLL,18,0.31355529807201626,0.8333333333333334,0.1888888888888889,0.32407407407407407
attack_flow,A,Ivanti Vulnerabilities,5,0.19927570298656513,0.6,0.16,0.26666666666666666
attack_flow,A,JP Morgan Breach,8,0.059299428192324054,0.25,0.05,0.125
attack_flow,A,MITRE NERVE,7,0.20216100763677208,0.5714285714285714,0.1142857142857143,0.3095238095238095
attack_flow,A,Maastricht University Ransomware,10,0.28580691743444764,0.7,0.2,0.35
attack_flow,A,Mac Malware Steals Crypto,3,0.31285248401517096,0.6666666666666666,0.13333333333333333,0.2222222222222222
attack_flow,A,Marriott Breach,4,0.21467247075380402,0.75,0.15000000000000002,0.4583333333333333
attack_flow,A,Muddy Water,8,0.2769753375142566,0.5,0.125,0.2916666666666667
attack_flow,A,NotPetya,13,0.06560983577389666,0.23076923076923078,0.04615384615384616,0.07692307692307693
attack_flow,A,OceanLotus,20,0.19105717278870785,0.55,0.13,0.275
attack_flow,A,REvil,18,0.01644899505365918,0.05555555555555555,0.011111111111111112,0.018518518518518517
attack_flow,A,Ragnar Locker,12,0.16154645433712608,0.3333333333333333,0.06666666666666667,0.13888888888888887
attack_flow,A,SWIFT Heist,4,0.17769707234595608,0.75,0.15000000000000002,0.29166666666666663
attack_flow,A,SearchAwesome Adware,10,0.2659165496040571,0.7,0.14,0.31666666666666665
attack_flow,A,Shamoon,18,0.14158338758968497,0.3333333333333333,0.06666666666666668,0.1111111111111111
attack_flow,A,SolarWinds,16,0.04451644165716226,0.1875,0.037500000000000006,0.0625
attack_flow,A,Sony Malware,12,0.03910656050189637,0.08333333333333333,0.016666666666666666,0.027777777777777776
attack_flow,A,Target Breach,8,0.025263418312568446,0.125,0.025,0.041666666666666664
attack_flow,A,Tesla Kubernetes Breach,3,0.0,0.0,0.0,0.0
attack_flow,A,Uber Breach,6,0.0,0.0,0.0,0.0
attack_flow,A,WhisperGate,16,0.12443810650505094,0.3125,0.0625,0.125
attack_flow,A0,Black Basta Ransomware,24,0.12923642597946064,0.3333333333333333,0.075,0.1597222222222222
attack_flow,A0,CISA AA22-138B VMWare Workspace (Alt),8,0.49804353171905436,1.0,0.275,0.6041666666666666
attack_flow,A0,CISA AA22-138B VMWare Workspace (TA1),8,0.18539785370719636,0.625,0.125,0.20833333333333331
attack_flow,A0,CISA AA22-138B VMWare Workspace (TA2),10,0.6261435973934557,1.0,0.26,0.55
attack_flow,A0,CISA Iranian APT,21,0.40183222039819777,0.9047619047619048,0.23809523809523808,0.4603174603174603
attack_flow,A0,Cobalt Kitty Campaign,11,0.2441877614890623,0.5454545454545454,0.16363636363636364,0.36363636363636365
attack_flow,A0,Conti CISA Alert,5,0.0,0.0,0.0,0.0
attack_flow,A0,Conti PWC,3,0.0,0.0,0.0,0.0
attack_flow,A0,Conti Ransomware,14,0.335765519929029,0.7857142857142857,0.15714285714285717,0.35714285714285715
attack_flow,A0,DFIR - BumbleBee Round 2,12,0.20613203346379252,0.5833333333333334,0.15,0.2638888888888889
attack_flow,A0,Equifax Breach,8,0.10069903906764882,0.375,0.07500000000000001,0.22916666666666666
attack_flow,A0,FIN13 Case 1,28,0.13882070377814762,0.39285714285714285,0.09285714285714286,0.16071428571428573
attack_flow,A0,FIN13 Case 2,13,0.10305145293053769,0.38461538461538464,0.07692307692307693,0.14102564102564102
attack_flow,A0,Gootloader,28,0.187318846354173,0.4642857142857143,0.09285714285714286,0.25
attack_flow,A0,Hancitor DLL,18,0.3729872572811829,0.7777777777777778,0.15555555555555556,0.2685185185185185
attack_flow,A0,Ivanti Vulnerabilities,5,0.31130570969425636,0.8,0.24000000000000005,0.4333333333333333
attack_flow,A0,JP Morgan Breach,8,0.059299428192324054,0.25,0.05,0.125
attack_flow,A0,MITRE NERVE,7,0.12689224755679937,0.42857142857142855,0.08571428571428573,0.14285714285714285
attack_flow,A0,Maastricht University Ransomware,10,0.28619447733467485,0.6,0.18,0.31666666666666665
attack_flow,A0,Mac Malware Steals Crypto,3,0.31285248401517096,0.6666666666666666,0.13333333333333333,0.2222222222222222
attack_flow,A0,Marriott Breach,4,0.20139807813529764,0.75,0.15000000000000002,0.4583333333333333
attack_flow,A0,Muddy Water,8,0.1532867981913646,0.25,0.05,0.125
attack_flow,A0,NotPetya,13,0.05744097877789274,0.3076923076923077,0.06153846153846154,0.10256410256410256
attack_flow,A0,OceanLotus,20,0.20830587739289888,0.45,0.13,0.24166666666666664
attack_flow,A0,REvil,18,0.0,0.0,0.0,0.0
attack_flow,A0,Ragnar Locker,12,0.1804043197980358,0.3333333333333333,0.06666666666666667,0.13888888888888887
attack_flow,A0,SWIFT Heist,4,0.3847096874723786,0.75,0.25,0.4583333333333333
attack_flow,A0,SearchAwesome Adware,10,0.26827072166322163,0.7,0.14,0.31666666666666665
attack_flow,A0,Shamoon,18,0.1866832074304776,0.5,0.1,0.16666666666666666
attack_flow,A0,SolarWinds,16,0.034039086100753624,0.1875,0.037500000000000006,0.0625
attack_flow,A0,Sony Malware,12,0.11731968150568911,0.25,0.05000000000000001,0.08333333333333333
attack_flow,A0,Target Breach,8,0.058659840752844555,0.125,0.025,0.041666666666666664
attack_flow,A0,Tesla Kubernetes Breach,3,0.0,0.0,0.0,0.0
attack_flow,A0,Uber Breach,6,0.0,0.0,0.0,0.0
attack_flow,A0,WhisperGate,16,0.16382904179235808,0.4375,0.08750000000000001,0.16666666666666666
attack_flow,B0,Black Basta Ransomware,24,0.2808553449799804,0.5833333333333334,0.1416666666666667,0.2916666666666667
attack_flow,B0,CISA AA22-138B VMWare Workspace (Alt),8,0.1923548437361893,0.625,0.125,0.22916666666666666
attack_flow,B0,CISA AA22-138B VMWare Workspace (TA1),8,0.3266433990956823,0.625,0.125,0.3125
attack_flow,B0,CISA AA22-138B VMWare Workspace (TA2),10,0.3095266887113773,0.7,0.22000000000000003,0.4
attack_flow,B0,CISA Iranian APT,21,0.3310414436926385,0.7619047619047619,0.21904761904761907,0.40476190476190477
attack_flow,B0,Cobalt Kitty Campaign,11,0.4052481891223321,0.5454545454545454,0.16363636363636364,0.37878787878787884
